t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
702077665168257024,18455744,positive,other,2016-02-23T10:28:54.000Z,"People in #India are asking more about #Brexit. #BoGo has energised interest here too! Yes it's a possibility, but I hope not. #VoteIN",['votein']
702241451795574784,4839039273,neutral,remain,2016-02-23T21:19:43.000Z,NEW POST: IT'S COMING....... https://t.co/7QnEmsB8rM #EUreferendum #Brexit #BritainInEurope #StayIn #VoteIn https://t.co/yRuHNyY51p,['votein']
702507515423096832,253941749,negative,remain,2016-02-24T14:56:58.000Z,Eurosceptics have no talent! #euref #strongerin #brexit #votein  https://t.co/fSFu3MYIlW,['votein']
702514705592623104,253941749,negative,remain,2016-02-24T15:25:32.000Z,No fan of Cameron but he has given UK its desired protected special status in EU. #euref #strongerin #brexit #votein https://t.co/Kbjya3UVOt,['votein']
702558885866053632,41437799,neutral,remain,2016-02-24T18:21:05.000Z,#UK's choice #EUref. #Brexit isolation #Britain or #Remain #GreatBritain! #INtogether #StrongerIN #VoteIN #UK @mjs64 https://t.co/4LTXCQxfH2,['votein']
702597402360942592,253941749,negative,remain,2016-02-24T20:54:09.000Z,Pro #Brexit Caller Struggles With James O'Brien's EU #Law Challenge. #euref #strongerin #votein https://t.co/F6HzFQ3rS9 via @lbc,['votein']
702773565771350016,253941749,negative,remain,2016-02-25T08:34:09.000Z,"#Brexit will ruin the lives of over 2million Brits (pensioners, workers, students) living in Europe. #euref #votein https://t.co/B5YG2N6y9t",['votein']
702781759411392512,253941749,negative,remain,2016-02-25T09:06:43.000Z,"It isn't perfect but it isn't broken, Leaving isn't BETTER than Staying and changing the EU https://t.co/eJqYEOythM #euref #brexit #votein",['votein']
702844608804491264,533578801,neutral,remain,2016-02-25T13:16:27.000Z,That's the case for #Brexit made then I suppose. #VoteIn #EURef https://t.co/6iVQuGoBv4,['votein']
703197084644577280,533578801,negative,other,2016-02-26T12:37:04.000Z,Bank of England report on #Brexit = biased propaganda #VoteIn # EURef  https://t.co/CS73vXP8r3,['votein']
703244705266540544,114716635,negative,remain,2016-02-26T15:46:18.000Z,#brexit will mean trade transport disruption #VoteIn,['votein']
703281560901033984,41437799,neutral,remain,2016-02-26T18:12:45.000Z,"Nick thinks Boris is a Buffoon! #Remain #StrongerIN #INtogether #VoteIN #Brexit #EU
#IAgreeWithNick @GlennAndrewsLD https://t.co/NUWfOUPf7q",['votein']
703321553681956864,253941749,positive,other,2016-02-26T20:51:40.000Z,Biz wants EU for profits. No profits=no jobs. Interest of people=remain in EU. #euref #brexit #strongerin #votein https://t.co/m7cqn8u3Kp,['votein']
703579628997386240,533578801,positive,remain,2016-02-27T13:57:10.000Z,Putins mouthpiece supporting Brexit. Case for #VoteIn made then. #EURef https://t.co/CRLhUEr4vv,['votein']
703735002744410112,84831127,neutral,remain,2016-02-28T00:14:34.000Z,What happens to the #NHS of we stay #VoteIn or #VoteOut? #Brexit @StrongerIn @Vote_Leave,['votein']
703907165778661376,22003305,positive,remain,2016-02-28T11:38:40.000Z,#IDS putting his political career on line for #Brexit pretty sure that's my mind made up then! #votein,['votein']
703919324826886144,2291607806,positive,other,2016-02-28T12:26:59.000Z,Tories want to quit EU to 'scrap workers' right to paid holiday' #votein #Brexit  https://t.co/4FBS0yiRrR,['votein']
703948771437240320,3002057294,negative,other,2016-02-28T14:24:00.000Z,"@itvnews @RedHotSquirrel 

Confronting the illogical &amp; rampant fear of some in #votein camp, I sometime think the same. #Brexit #VoteLeave",['votein']
703985093749186560,45369322,neutral,remain,2016-02-28T16:48:20.000Z,"What would Brexit mean for everyday life in the UK? #votein #brexin 

https://t.co/FD9Fi0ZbO5",['votein']
704003628621758464,253941749,positive,remain,2016-02-28T18:01:59.000Z,UK doesn't need to be like anyone else cause as a leading member the EU it's envied already! #euref #brexit #votein https://t.co/qP3xkifBek,['votein']
704343549731610624,114716635,positive,remain,2016-02-29T16:32:42.000Z,#Brexit #EUreferendum YOU want the facts and why we should #votein read https://t.co/TGJ7LOOsq7 @Nigel_Farage @BorisJohnson,['votein']
704598241237716992,4203800363,positive,remain,2016-03-01T09:24:46.000Z,News from the #Brexit camp on what London will look like if we vote to stay in Europe... #StrongerIn #VoteIN https://t.co/RHgbqGH6ww,['votein']
704649935782846464,533578801,neutral,remain,2016-03-01T12:50:11.000Z,Case for Brexit made then!  #VoteIN #EURef https://t.co/sQc8Nc5TTs,['votein']
705336384471638016,533578801,positive,remain,2016-03-03T10:17:53.000Z,"But with higher wage costs, so would have inflation &amp; therefore interest rates.... #Brexit #VoteIn  https://t.co/lEGtFJ1wyX",['votein']
705369883878531072,533578801,negative,remain,2016-03-03T12:31:00.000Z,Yep. EU funds will still be available after we leave the EU. Logical approach from the #Brexit camp #VoteIn  https://t.co/Ap5dICptJV,['votein']
705469229051547648,2291607806,neutral,remain,2016-03-03T19:05:45.000Z,What Brexit means for the UK economy — FT #voteIn  https://t.co/vG7Mqaib0J,['votein']
706195224670945280,32209369,positive,remain,2016-03-05T19:10:36.000Z,Really glad to see the UUP @uuponline come out in favour of #VoteIN #Brexit,['votein']
706405433423044608,3688493122,neutral,other,2016-03-06T09:05:54.000Z,JoBo is on Andrew Marr this morning. Looking forward to hearing his defence of #Brexit #borisjohnson #voteIn #muppet https://t.co/5wC9DjvPqn,['votein']
706451872400470016,2291607806,positive,remain,2016-03-06T12:10:26.000Z,#brexit all #leaveEU can do is whing but where are their arguments and solutions. They haven't got any #voteIn  https://t.co/Cq8ttcrRtG,['votein']
706766429366964224,533578801,positive,other,2016-03-07T09:00:22.000Z,#Brexit logic. A market of 67 million can negotiate a better trade deal with China than a market of 500 million. #VoteIn #EURef,['votein']
706909736063668224,533578801,neutral,other,2016-03-07T18:29:49.000Z,Turkeyphobia from the #Brexit camp... Never... #VoteIn #EURef  https://t.co/LpF5c5mwO1,['votein']
