,t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
1556669,746012851500900352,2730273795,neutral,leave,2016-06-23T16:11:38.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/5F7CSnFiY5,"['brexit', 'euref', 'voteout', 'ivoted']"
1562938,746034489940447232,2874151259,neutral,leave,2016-06-23T17:37:37.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/5t9KHEST7J,"['brexit', 'euref', 'voteout', 'ivoted']"
1557914,746016878280196096,2395076391,neutral,leave,2016-06-23T16:27:38.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/BqvwAWAU3L,"['brexit', 'euref', 'voteout', 'ivoted']"
1562555,746033064845910016,798736249,neutral,leave,2016-06-23T17:31:57.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/BiU3upUxRu,"['brexit', 'euref', 'voteout', 'ivoted']"
1581994,746094329559658496,51848713,neutral,leave,2016-06-23T21:35:24.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/698iYSnIJm,"['brexit', 'euref', 'voteout', 'ivoted']"
1589578,746113744011468800,4603501515,neutral,leave,2016-06-23T22:52:33.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/KTc5B6nJ2l,"['brexit', 'euref', 'voteout', 'ivoted']"
1560881,746026873164021760,164076341,neutral,leave,2016-06-23T17:07:21.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/oHOf1lI041,"['brexit', 'euref', 'voteout', 'ivoted']"
2045506,746328322578223104,3000106689,neutral,leave,2016-06-24T13:05:12.000Z,"I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted
https://t.co/v5Io1AnzWQ","['brexit', 'euref', 'voteout', 'ivoted']"
1555161,746007988155080704,2861007807,neutral,leave,2016-06-23T15:52:19.000Z,"I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted
https://t.co/emqJWpUIrp","['brexit', 'euref', 'voteout', 'ivoted']"
1547688,745984117230153728,2714608653,neutral,leave,2016-06-23T14:17:27.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/arMT3DPqZp,"['brexit', 'euref', 'voteout', 'ivoted']"
1867400,746257830735388672,4841569139,neutral,leave,2016-06-24T08:25:06.000Z,"I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted
https://t.co/vzjBs6qDWa","['brexit', 'euref', 'voteout', 'ivoted']"
1576515,746078639117246464,3364409488,neutral,leave,2016-06-23T20:33:03.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/OSHSgUdLLN,"['brexit', 'euref', 'voteout', 'ivoted']"
1560880,746026868558733312,1080814122,neutral,leave,2016-06-23T17:07:20.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/5BC3Ol5B0K,"['brexit', 'euref', 'voteout', 'ivoted']"
1811000,746239895560085504,1517747802,neutral,leave,2016-06-24T07:13:50.000Z,"#VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted
https://t.co/WXO0HacgvU","['brexit', 'euref', 'voteout', 'ivoted']"
1550114,746021981976469504,705093347829010432,neutral,leave,2016-06-23T16:47:55.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/p7JLpCKosT,"['brexit', 'euref', 'voteout', 'ivoted']"
1556578,746012570633506816,557838912,neutral,leave,2016-06-23T16:10:31.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/UMLwAxz0Bu,"['brexit', 'euref', 'voteout', 'ivoted']"
1562954,746034576485683200,705818519875751936,neutral,leave,2016-06-23T17:37:58.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/1uuadUa68q,"['brexit', 'euref', 'voteout', 'ivoted']"
1560963,746027202240712704,558860627,neutral,leave,2016-06-23T17:08:40.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/Fv10D7mSo0,"['brexit', 'euref', 'voteout', 'ivoted']"
1552708,745999883111399424,3297740150,neutral,leave,2016-06-23T15:20:06.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/rD1ghYIODs,"['brexit', 'euref', 'voteout', 'ivoted']"
1570474,746090110391812096,280196899,neutral,leave,2016-06-23T21:18:38.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/pHkiigYOJ9,"['brexit', 'euref', 'voteout', 'ivoted']"
1555109,746037980935094272,410108393,neutral,leave,2016-06-23T17:51:30.000Z,"I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted
https://t.co/Re3JAUCDx2","['brexit', 'euref', 'voteout', 'ivoted']"
1542631,745968462477025280,614500717,neutral,leave,2016-06-23T13:15:15.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/TqRpOCkgvo,"['brexit', 'euref', 'voteout', 'ivoted']"
1550423,745992824324239360,1306675094,neutral,leave,2016-06-23T14:52:03.000Z,"I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted
https://t.co/619ojvbM4x","['brexit', 'euref', 'voteout', 'ivoted']"
1553150,746001257484161024,607503203,neutral,leave,2016-06-23T15:25:34.000Z,"I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted
https://t.co/jODxGHjMsu","['brexit', 'euref', 'voteout', 'ivoted']"
1567772,746081574748291072,3130169968,neutral,leave,2016-06-23T20:44:43.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/Y3EIbp8ZPn,"['brexit', 'euref', 'voteout', 'ivoted']"
1545453,745977595393511424,311218425,neutral,leave,2016-06-23T13:51:32.000Z,"I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted
https://t.co/QCa8Snij3R","['brexit', 'euref', 'voteout', 'ivoted']"
1550398,746022909504806912,357561200,neutral,leave,2016-06-23T16:51:36.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/SAjGrfVNEw,"['brexit', 'euref', 'voteout', 'ivoted']"
1989019,746305154580873216,1369965632,neutral,leave,2016-06-24T11:33:09.000Z,"I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted
https://t.co/FyuzBA5yVv","['brexit', 'euref', 'voteout', 'ivoted']"
1560977,746027249787371520,724676262892060672,neutral,leave,2016-06-23T17:08:51.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/zgFQmQo1jB,"['brexit', 'euref', 'voteout', 'ivoted']"
1542953,745999802907791360,2817793928,neutral,leave,2016-06-23T15:19:47.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/4KbA6v3CKR,"['brexit', 'euref', 'voteout', 'ivoted']"
1554399,746005409962594304,591451860,neutral,leave,2016-06-23T15:42:04.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/glm9wm3c2f,"['brexit', 'euref', 'voteout', 'ivoted']"
1564191,746039014327787520,86746242,neutral,leave,2016-06-23T17:55:36.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/hoHlvOfO1i,"['brexit', 'euref', 'voteout', 'ivoted']"
1572176,746065049026985984,441756496,neutral,leave,2016-06-23T19:39:03.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/ILkLPKHHCK,"['brexit', 'euref', 'voteout', 'ivoted']"
1589293,746112950075785216,430581193,neutral,leave,2016-06-23T22:49:24.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/vfVqPZUXRW,"['brexit', 'euref', 'voteout', 'ivoted']"
1811312,746240009812905984,2952975163,neutral,leave,2016-06-24T07:14:17.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/ivW2KH30pU,"['brexit', 'euref', 'voteout', 'ivoted']"
1537461,745983663012216832,343424319,neutral,leave,2016-06-23T14:15:39.000Z,I #VoteOut for the #Brexit #EURef vote with @Brndstr &amp; unlocked my own Flag Profile pic! What will you vote? #ivoted https://t.co/hmt0tWRz7o,"['brexit', 'euref', 'voteout', 'ivoted']"
